CEP;Tipo_Logradouro;Logradouro;Bairro;Cidade;UF
78043914;;Avenida José Monteiro de Figueiredo 510;Duque de Caxias I;Cuiabá;MT
78045370;Avenida;Dom Bosco;Popular;Cuiabá;MT
78050080;Rua;Topázio;Bosque da Saúde;Cuiabá;MT
78050184;Rua;F;Bosque da Saúde II;Cuiabá;MT
78050513;Rua;L-1;Bela Vista;Cuiabá;MT
78050879;Rua;Álvaro João Luiz Miguel;Campo Verde;Cuiabá;MT
78052090;Rua;Roberto França;Doutor Fábio Leite;Cuiabá;MT
78055454;Rua;Guiratinga;CPA II;Cuiabá;MT
78055700;Rua;S;Ouro Fino;Cuiabá;MT
78058295;Rua;Pica Pau;CPA IV;Cuiabá;MT
78058472;Alameda;Sete;CPA III;Cuiabá;MT
78058671;Rua;Araçatuba;Jardim Novo Horizonte;Cuiabá;MT
78060055;Rua;São Miguel;Jardim Leblon;Cuiabá;MT
78061316;Rua;das Canelas;Loteamento Alphaville Cuiabá;Cuiabá;MT
78065340;Rua;Colla Giovanni;Jardim Paulista;Cuiabá;MT
78070600;Rua;Pasadena;Praeirinho;Cuiabá;MT
78080570;Rua;Cinco;São José;Cuiabá;MT
78089724;Rua;4;Santa Terezinha (2ª Etapa);Cuiabá;MT
78090818;Rua;Dezesseis;Cohab São Gonçalo;Cuiabá;MT
78093392;Rua;Cinqüenta;São João Del Rey;Cuiabá;MT
78093565;Rua;Três;Osmar Cabral;Cuiabá;MT
78095030;Rua;Parecis;Parque Atalaia;Cuiabá;MT
78098525;Rua;W/Z;Distrito Industrial;Cuiabá;MT
78098542;Rua;Vitorina Virgília da Costa;Parque Nova Esperança I;Cuiabá;MT
78110434;Vila;Carlos Alberto Soares Dias;Centro Norte;Várzea Grande;MT
78115385;Rua;das Oliveiras;Ponte Nova;Várzea Grande;MT
78115722;Rua;Vicente de Barros;Ponte Nova;Várzea Grande;MT
78115884;Rua;Presidente Tancredo Neves;Ponte Nova;Várzea Grande;MT
78116130;Avenida;Dom Orlando Chaves;Ponte Nova;Várzea Grande;MT
78117045;Rua;Itália;Cristo Rei;Várzea Grande;MT
78117208;Rua;Guimarães Rosa;Cristo Rei;Várzea Grande;MT
78117306;Rua;dos Cravos;Cristo Rei;Várzea Grande;MT
78118184;Rua;Honório Rodrigues;Cristo Rei;Várzea Grande;MT
78118268;Rua;Presidente Cerqueira Caldas;Cristo Rei;Várzea Grande;MT
78118476;Rua;Porto Rico;Cristo Rei;Várzea Grande;MT
78120822;Rua;Manoel Pinto;Parque do Lago;Várzea Grande;MT
78130435;Rua;Siqueira Campos;Ikaray;Várzea Grande;MT
78130462;Rua;Peru;Ikaray;Várzea Grande;MT
78130663;Rua;Batista das Neves;Ikaray;Várzea Grande;MT
78132878;Rua;Verbena;Primavera;Várzea Grande;MT
78134146;Rua;Presidente Campos Sales;Capão do Pequi;Várzea Grande;MT
78140460;Rua;da Lima;Glória;Várzea Grande;MT
78142021;Rua;Sete;Jardim Novo Niterói;Várzea Grande;MT
78152042;Rua;São Judas Tadeu;São Matheus;Várzea Grande;MT
78156003;Avenida;Um;Nova Ipê;Várzea Grande;MT
78158339;Rua;Mogno;Jardim dos Estados;Várzea Grande;MT
78158378;Rua;Itália;Jardim dos Estados;Várzea Grande;MT
78192000;;Joselândia (Barão de Melgaço);-;Joselândia (Barão de Melgaço);MT
78483000;;Engenho (Acorizal);-;Engenho (Acorizal);MT
78550214;Avenida;das Acácias;Setor Comercial;Sinop;MT
78550354;Rua;das Mélias;Setor Residencial Norte;Sinop;MT
78552000;Avenida;dos Ingás;Jardim das Palmeiras;Sinop;MT
78552337;Rua;dos Aricuris;Jardim das Oliveiras;Sinop;MT
78552451;Rua;das Bracatingas;Jardim das Oliveiras;Sinop;MT
78554082;Avenida;União do Norte;Residencial Daury Riva;Sinop;MT
78555148;Avenida;A;Residencial Delta;Sinop;MT
78556122;Avenida;dos Flamboyants;Jardim Paraíso;Sinop;MT
78556620;Rua;das Bergamoteiras;Jardim Celeste;Sinop;MT
78557640;Avenida;dos Flamboyants;Jardim Jacarandás;Sinop;MT
78559234;Rua;Projetada 6;Residencial José Adriano Leitão;Sinop;MT
78559337;Avenida;Principal;Loteamento Menino Jesus II;Sinop;MT
78559603;Rua;Seis;Jardim América;Sinop;MT
78559794;Avenida;Ida Bianchi;Residencial Sabrina I;Sinop;MT
78700350;Avenida;Raimundo de Matos;Centro;Rondonópolis;MT
78700407;Rua;Rosa Francisca de Brito;Jardim Cuiabá;Rondonópolis;MT
78700538;Travessa;Joaquim Murtinho;Loteamento Jambalaia II;Rondonópolis;MT
78705450;Rua;Charafeddine;Morada do Paraty;Rondonópolis;MT
78705504;Rua;Aurélio Ocampos;Jardim Belo Horizonte;Rondonópolis;MT
78705871;Rua;São Paulo;Jardim Novo Horizonte;Rondonópolis;MT
78710380;Avenida;Frei Henrique de Coimbra;Loteamento Monte Líbano;Rondonópolis;MT
78714118;Rua;Divino Pai Eterno;Jardim HD;Rondonópolis;MT
78714240;Avenida;Irmã Bernada;Vila Nova;Rondonópolis;MT
78714306;Rua;José Barriga;Jardim Ipê;Rondonópolis;MT
78715190;Rua;Stefano Antonio Stratis;Jardim Tropical;Rondonópolis;MT
78715326;Rua;Pompilio José Gonçalves;Jardim Mirassol;Rondonópolis;MT
78715472;Rua;Francisco Lopes dos Santos;Nucleo Habitacional São José III;Rondonópolis;MT
78718010;Avenida;Paraíba;Jardim Santa Clara I;Rondonópolis;MT
78720810;Avenida;João XXIII;Cidade Natal;Rondonópolis;MT
78721335;Rua;Projetada 2;Loteamento Padre Ezequiel Ramim;Rondonópolis;MT
78725645;Rua;José Maria de Souza Franco;Jardim Taiti;Rondonópolis;MT
78736096;Rua;Julieta Kara José;Jardim Bispo Pedro Casaldáliga;Rondonópolis;MT
78740028;Rua;Pedro Ferrer;Vila Aurora I;Rondonópolis;MT
78745080;Rua;Interna 14;Jardim Ipanema;Rondonópolis;MT
78745800;Avenida;Senador Atílio Fontana;Distrito Industrial;Rondonópolis;MT
78745838;Rua;D;Residencial Acácias;Rondonópolis;MT
79002052;Rua;Francisco Cândido Xavier;Centro;Campo Grande;MS
79005160;Rua;Sodré;Vila Carvalho;Campo Grande;MS
79008190;Rua;Marfim;Cabreúva;Campo Grande;MS
79008221;Travessa;Eça de Queiroz;Cabreúva;Campo Grande;MS
79012050;Rua;Crocoió;Conjunto Residencial Octavio Pécora;Campo Grande;MS
79013480;Travessa;Carlos Leite;Conjunto Habitacional Jardim Talismã;Campo Grande;MS
79014060;Rua;Ottawa;Jardim Presidente;Campo Grande;MS
79015460;Rua;do Sossego;Jardim Presidente;Campo Grande;MS
79017061;Rua;Albertina Pimentel;Nova Lima;Campo Grande;MS
79017070;Rua;Henrique Barbosa Martins;Nova Lima;Campo Grande;MS
79018022;Rua;Tuerê;Jardim Colúmbia;Campo Grande;MS
79022095;Rua;São Floriano;Monte Carlo;Campo Grande;MS
79033291;Rua;Antônio Marques Rodrigues;Mata do Jacinto;Campo Grande;MS
79034006;Rua;Fontanilas;Parque dos Novos Estados;Campo Grande;MS
79035530;Rua;Muriqui;Parque dos Novos Estados;Campo Grande;MS
79042150;Rua;Marrey Júnior;Tiradentes;Campo Grande;MS
79044847;Rua;Deodápolis;Parque Atlântico;Campo Grande;MS
79044876;Rua;da Sereia;Parque Atlântico;Campo Grande;MS
79046050;Rua;Recanto das Águas;Residencial Damha II;Campo Grande;MS
79051839;Rua;Hector Carybe;Vila Vilas Boas;Campo Grande;MS
79062320;Rua;Abadia Mafalda Pereira Souza;Jardim Nossa Senhora do Perpétuo Socorro;Campo Grande;MS
79064376;Rua;Peruíbe;Vila Nova Capital;Campo Grande;MS
79065062;Rua;Mocambó;Vila Moreninha II;Campo Grande;MS
79070025;Travessa;Maria Gonçalves Marques de Oliveira;Jardim Morenão;Campo Grande;MS
79070224;Rua;Celso Lacerda Azevedo;Universitário;Campo Grande;MS
79071076;Rua;Gumercindo Soares da Silva;Jardim Colibrí;Campo Grande;MS
79072265;Rua;Carurú;Jardim Canguru;Campo Grande;MS
79075171;Rua;Felipe Portinho;Jardim Colorado;Campo Grande;MS
79080520;Rua;do Minuano;Vila Marcos Roberto;Campo Grande;MS
79081630;Rua;Ginez Paulo Correa;Jardim Parati;Campo Grande;MS
79081702;Rua;Maísa Coutinho Anache;Jardim das Nações;Campo Grande;MS
79082075;Rua;Jornalista Valdir Lago;Guanandi II;Campo Grande;MS
79083490;Rua;Poços de Caldas;Jardim Aero Rancho;Campo Grande;MS
79083582;Travessa;Ipueiras;Jardim Aero Rancho;Campo Grande;MS
79083840;Avenida;Rainha do Mar;Jardim Aero Rancho;Campo Grande;MS
79084355;Travessa;Laucídio Pereira de Souza;Conjunto Aero Rancho;Campo Grande;MS
79086300;Rua;Juruá;Guanandi;Campo Grande;MS
79091246;Rua;Sebastião Félix da Fonseca;Jardim São Conrado;Campo Grande;MS
79091834;Rua;Antonio da Silva Barturita;Parque Residencial dos Girassóis;Campo Grande;MS
79093110;Rua;Internacional;Jardim São Conrado;Campo Grande;MS
79093570;Rua;Beni;Jardim Santa Emília;Campo Grande;MS
79093600;Rua;Jacamar;Jardim Santa Emília;Campo Grande;MS
79097210;Avenida;Marinha;Coophavila II;Campo Grande;MS
79100510;Rua;Taquari;Santo Antônio;Campo Grande;MS
79102090;Travessa;Jade;Jardim Petrópolis;Campo Grande;MS
79102171;Rua;Recanto;Jardim Petrópolis;Campo Grande;MS
79102461;Praça;Santa Luzia;Jardim Imá;Campo Grande;MS
79104210;Rua;108;Vila Nova Campo Grande;Campo Grande;MS
79106020;Rua;Dolcinópolis;Jardim Aeroporto;Campo Grande;MS
79106280;Rua;Benjamin Chadid;Jardim Itália;Campo Grande;MS
79112190;Rua;Ministro José Linhares;Vila Palmira;Campo Grande;MS
79112350;Rua;Presidente Rodrigues Alves;Vila Almeida;Campo Grande;MS
79112480;Rua;Colorado;Vila Almeida;Campo Grande;MS
79115120;Rua;Guanandi;Coophatrabalho;Campo Grande;MS
79116600;Rua;Santa Bernadete;Vila Santa Luzia;Campo Grande;MS
79117010;Avenida;Tamandaré;Vila Nasser;Campo Grande;MS
79117391;Rua;Afonso de Souza;Vila Nasser;Campo Grande;MS
79118151;Rua;Ovídeo Serra;São Francisco;Campo Grande;MS
79304902;;Avenida Rio Branco 1270;Vila Mamona;Corumbá;MS
79310143;Rua;Barão de Melgaço;Centro América;Corumbá;MS
79600006;Avenida;Filinto Müller;Centro;Três Lagoas;MS
79601900;;Avenida Antônio Trajano 511;Centro;Três Lagoas;MS
79620172;Rua;Manoel Pedro de Campos;Santa Rita;Três Lagoas;MS
79621323;Rua;K;Jardim Planalto;Três Lagoas;MS
79622024;Rua;Moacir Bruschi;Ipê;Três Lagoas;MS
79630211;Rua;José Carlos Queiroz;Jardim das Oliveiras;Três Lagoas;MS
79630732;Rua;B;Jardim Vila Verde;Três Lagoas;MS
79645655;Rua;Etelvino Custódio de Queiroz;Jardim das Acácias;Três Lagoas;MS
79814111;Rua;Vasco Venâncio Soares;Vila Cachoeirinha;Dourados;MS
79814400;Rua;General Osório;Jardim Independência;Dourados;MS
79822490;Rua;Joaquim Luiz Azambuja;Jardim das Primaveras;Dourados;MS
79822560;Rua;Projetada L;Altos do Alvorada;Dourados;MS
79823503;Rua;Thealmo João Ioris;Altos do Indaiá;Dourados;MS
79823700;Rua;Cássio Vanderlei Tetilia;Altos do Indaiá;Dourados;MS
79823732;Rua;Antonio Spoladare;Santa Fé;Dourados;MS
79826190;Rua;Milton Rocha;Cohafaba II Plano;Dourados;MS
79831222;Corredor;Público H;Jardim dos Estados;Dourados;MS
79833355;Rua;José Fernandes Júnior;Jardim Santa Herminia;Dourados;MS
79900630;Rua;Astolfo do Amaral;Jardim Planalto 1ª Seção;Ponta Porã;MS
79901066;Rua;Domingos Cássia;Jardim Independência;Ponta Porã;MS
79901128;Avenida;da Flora;Jardim das Flores;Ponta Porã;MS
79902078;Rua;Ismal;Jardim Primor;Ponta Porã;MS
79902168;Rua;Iturama;Jardim Panambí;Ponta Porã;MS
79903432;Rua;Nicarágua;Jardim Estoril;Ponta Porã;MS
79904536;Rua;Acadêmico Rodrigo Garcia Teixeira;Centro;Ponta Porã;MS
79906540;Rua;Bahia;Vila Deputado Aral Moreira;Ponta Porã;MS
80010923;;Rua Monsenhor Celso 272;Centro;Curitiba;PR
80040250;Rua;Professor Duílio Aníbal Calderari;Hugo Lange;Curitiba;PR
80050460;Travessa;Ângelo Piazzetta;Cristo Rei;Curitiba;PR
80215010;Rua;Doutor Reynaldo Machado;Rebouças;Curitiba;PR
80240550;Rua;Santa Madalena de Piazzi;Seminário;Curitiba;PR
80240560;Rua;Deputado Joaquim Linhares de Lacerda;Seminário;Curitiba;PR
80330000;Rua;Carlos Dietzsch;Portão;Curitiba;PR
80330260;Rua;Flávio Ribeiro;Portão;Curitiba;PR
80440020;Avenida;Vicente Machado;Batel;Curitiba;PR
80710120;Rua;Capitão Joseph Pereira Quevedo;Mercês;Curitiba;PR
80730200;Alameda;Doutor Carlos de Carvalho;Batel;Curitiba;PR
81020981;;Avenida Brasília 6759 Loja 26;Novo Mundo;Curitiba;PR
81050220;Travessa;Ney Azevedo;Novo Mundo;Curitiba;PR
81070010;Rua;Doutor Lauro Wolff Valente;Portão;Curitiba;PR
81170000;Rua;João Sguario;Cidade Industrial;Curitiba;PR
81170060;Rua;São Leopoldo Mandic;Cidade Industrial;Curitiba;PR
81170390;Rua;Elízio Honorato dos Santos;Cidade Industrial;Curitiba;PR
81200452;Rua;Professor Pedro Viriato Parigot de Souza;Campo Comprido;Curitiba;PR
81210520;Rua;João Bagé;Campo Comprido;Curitiba;PR
81270360;Rua;Maximinio Baggio;Cidade Industrial;Curitiba;PR
81350340;Rua;Orlando Maria Martins;Cidade Industrial;Curitiba;PR
81460000;Avenida;Juscelino Kubitschek de Oliveira;Cidade Industrial;Curitiba;PR
81460377;Rua;Vital Vernize;Cidade Industrial;Curitiba;PR
81470140;Travessa;Simplício Ferreira Ribas;Tatuquara;Curitiba;PR
81470294;Rua;São Maximiliano Maria Kolbe;Tatuquara;Curitiba;PR
81480151;Rua;João Fernando Ramon Alegre Alarcon;Tatuquara;Curitiba;PR
81510580;Rua;Moyses Martins;Guabirotuba;Curitiba;PR
81530280;Rua;Luiz Carlos Krüger Pereira;Jardim das Américas;Curitiba;PR
81590440;Rua;Alice Vilas Boas da Conceição;Uberaba;Curitiba;PR
81590619;Rua;Dimas Miranda de Barros;Uberaba;Curitiba;PR
81650260;Rua;José Peixoto de Lacerda Wernek;Boqueirão;Curitiba;PR
81710330;Rua;Arnaldo Gabardo;Xaxim;Curitiba;PR
81770772;Praça;Rudolfo Miguel Hansel;Alto Boqueirão;Curitiba;PR
81810140;Rua;Barão de Santo Ângelo;Xaxim;Curitiba;PR
81850680;Rua;Aparecido Rodrigues;Alto Boqueirão;Curitiba;PR
81860264;Rua;Orlando Molinari;Alto Boqueirão;Curitiba;PR
81880030;Rua;Prudentópolis;Pinheirinho;Curitiba;PR
81925265;Rua;Valdemiro Cislinsky;Sítio Cercado;Curitiba;PR
81925568;Rua;Cézar Constante Schiavon;Sítio Cercado;Curitiba;PR
82020405;Rua;Professora Regina Ambrósio Pimentel;Santa Felicidade;Curitiba;PR
82320040;Rua;Domingos Strapasson;Santa Felicidade;Curitiba;PR
82400381;Rua;Júlio Barbosa;Butiatuvinha;Curitiba;PR
82400398;Rua;Pedro Ivo Campos;Butiatuvinha;Curitiba;PR
82510390;Rua;Hildebrando Dulcio;Bacacheri;Curitiba;PR
82530310;Rua;Vitório Macanhan;Tarumã;Curitiba;PR
82540095;Rua;Waldomiro Dombeck;Boa Vista;Curitiba;PR
82600390;Rua;Odete Fatuch;Bacacheri;Curitiba;PR
82600510;Rua;Luiz Massuquetto;Bacacheri;Curitiba;PR
82600610;Rua;Biraci Teixeira de Noronha;Bacacheri;Curitiba;PR
82620120;Rua;Edmundo Alberto Mercer;Tingui;Curitiba;PR
82630540;Rua;Tijuca;Santa Cândida;Curitiba;PR
82640060;Rua;Clara Nunes;Santa Cândida;Curitiba;PR
82650480;Rua;São Jerônimo da Serra;Santa Cândida;Curitiba;PR
82700500;Rua;Maria Luiza dos Anjos Mayer;Barreirinha;Curitiba;PR
82710240;Rua;Estefânia;Cachoeira;Curitiba;PR
82810494;Rua;Lucélia Andrade Alves;Capão da Imbuia;Curitiba;PR
82810540;Rua;Benedito França;Capão da Imbuia;Curitiba;PR
82820130;Rua;Pedro Eloy de Souza;Bairro Alto;Curitiba;PR
82840500;Rua;Attílio Ramon;Bairro Alto;Curitiba;PR
82900180;Rua;Guilherme Nunes Nogueira;Cajuru;Curitiba;PR
82950360;Rua;Vicente das Neves;Cajuru;Curitiba;PR
82970240;Rua;Eduardo Engelhardt;Cajuru;Curitiba;PR
82990524;Rua;Fabio Ramos;Cajuru;Curitiba;PR
83035282;Rua;Irineu Jarecki Machado;Cidade Jardim;São José dos Pinhais;PR
83040250;Rua;Colorado;São Cristóvão;São José dos Pinhais;PR
83040560;Rua;Margarida Negrelli Moletta;Águas Belas;São José dos Pinhais;PR
83050410;Rua;Adão Koboski;Parque da Fonte;São José dos Pinhais;PR
83050660;Rua;Francisca de Souza Cortes;Parque da Fonte;São José dos Pinhais;PR
83060310;Rua;Itaú;Guatupê;São José dos Pinhais;PR
83060640;Rua;Amor-perfeito;Guatupê;São José dos Pinhais;PR
83070070;Rua;Maria Antônia Chinda;Rio Pequeno;São José dos Pinhais;PR
83070145;Rua;José Cândido da Silva Muricy;Roseira;São José dos Pinhais;PR
83085120;Rua;João Alves Figueiredo;Quississana;São José dos Pinhais;PR
83085475;Rua;Campestre;Colônia Murici;São José dos Pinhais;PR
83206660;Avenida;Ayrton Senna da Silva;Vila Horizonte;Paranaguá;PR
83209050;Rua;Iara;Emboguaçu;Paranaguá;PR
83212554;Rua;Nereu Gouvea;Loteamento Yamaguchi;Paranaguá;PR
83221035;Rua;Odilon Mader;Vila Paranaguá;Paranaguá;PR
83221400;Rua;Tabajara;Vila Guarani;Paranaguá;PR
83260992;;Rua Dezenove de Dezembro 1513;-;Matinhos;PR
83280970;;Avenida Ponta Grossa 194;Centro;Guaratuba;PR
83301565;Rua;Antônio Schuartz;Planta Araçatuba;Piraquara;PR
83302050;Travessa;Real;Jardim Santa Mônica;Piraquara;PR
83306290;Rua;Manoel Pedro dos Santos;Planta Santa Clara;Piraquara;PR
83307160;Rua;Ceará;Jardim dos Estados 3;Piraquara;PR
83310470;Rua;Sebastião Leonel;Guarituba;Piraquara;PR
83320440;Rua;Bolsão dos Tucanos;Pineville;Pinhais;PR
83327150;Rua;dos Colibris;Alphaville Graciosa;Pinhais;PR
83328440;Rua;Augusto da Silva;Jardim Karla;Pinhais;PR
83401180;Rua;do Colibri;Arruda;Colombo;PR
83401500;Rua;José Beira da Silva;Arruda;Colombo;PR
83402545;Rua;João Ribeiro;Roça Grande;Colombo;PR
83403250;Rua;Ademar Bontorin;Osasco;Colombo;PR
83404470;Rua;Santo Estevão;Campo Pequeno;Colombo;PR
83407640;Rua;da Jaboticabeira;Das Graças;Colombo;PR
83408250;Rua;Galileu Galilei;Guarani;Colombo;PR
83408496;Rua;Vereador Angelim Walesko;Maracanã;Colombo;PR
83410720;Rua;Porto Amazonas;Paloma;Colombo;PR
83411115;Rua;Aurora Budel Alberti;São Dimas;Colombo;PR
83413090;Rua;Felício Falavinha;Palmital;Colombo;PR
83413670;Rua;João Gaiovski;Mauá;Colombo;PR
83511302;Rua;Jacob Klaine;São Miguel;Almirante Tamandaré;PR
83514090;Rua;Maria Costa Gabardo;Tranqueira;Almirante Tamandaré;PR
83514150;Rua;Frederico Domingos Gulin;Areias;Almirante Tamandaré;PR
83601460;Rua;Joanim Stroparo;Vila Bancária;Campo Largo;PR
83601752;Praça;Francisco Kellner;Núcleo Habitacional Doutor Abranches Guimarães;Campo Largo;PR
83602036;Rua;Celso Elias Barause;Jardim das Palmeiras;Campo Largo;PR
83603360;Rua;Dez;Jardim Lorenzete;Campo Largo;PR
83604562;Rua;Maria Joezina Ferreira;Jardim Itaqui;Campo Largo;PR
83606152;Travessa;Ângela Magaton Stoco;Jardim Busmayer;Campo Largo;PR
83606249;Rua;João Alberto Trevisan;Loteamento São Gerônimo;Campo Largo;PR
83607330;Rua;Catarina Gadens;Rondinha;Campo Largo;PR
83608335;Rua;Ludovico Sikora;Vila Dom Pedro;Campo Largo;PR
83701040;Rua;Raimundo Suckow;Iguaçu;Araucária;PR
83705576;Rua;Nilo Cardoso Bacelar;Capela Velha;Araucária;PR
83707040;Rua;João Muryn;Thomaz Coelho;Araucária;PR
83707150;Rua;Lúcio de Paula Lopes;Thomaz Coelho;Araucária;PR
83708780;Rua;Henriqueta Borrazo;Costeira;Araucária;PR
83709445;Rua;Joaquim de Oliveira Godoy;Campina da Barra;Araucária;PR
83770972;;Rua Principal s/n;Mato Preto;Lapa;PR
83820617;Travessa;Ingá;Eucaliptos;Fazenda Rio Grande;PR
83820792;Rua;Seriguela;Eucaliptos;Fazenda Rio Grande;PR
83825120;Travessa;Dalton Trevisan;Veneza;Fazenda Rio Grande;PR
83830616;Rua;Curitiba;Estados;Fazenda Rio Grande;PR
83833028;Rodovia;BR-116;Pioneiros;Fazenda Rio Grande;PR
84016766;Rua;Sapucaia;Jardim Carvalho;Ponta Grossa;PR
84020680;Rua;Canela;Neves;Ponta Grossa;PR
84022240;Rua;Boleslau Brigola;Neves;Ponta Grossa;PR
84026395;Rua;Avelino Lopes Conceição;Cará-cará;Ponta Grossa;PR
84030220;Rua;Doutor Mário Jorge;Uvaranas;Ponta Grossa;PR
84033430;Rua;Pau-brasil;Cará-cará;Ponta Grossa;PR
84043580;Rua;Vergílio Luiz Zancanaro;Colônia Dona Luíza;Ponta Grossa;PR
84043629;Rua;Frederico Garcia Lorca;Contorno;Ponta Grossa;PR
84051510;Praça;Hilda Roeldel;Ronda;Ponta Grossa;PR
84053020;Rua;Visconde de Itaboraí;Nova Rússia;Ponta Grossa;PR
84060142;Rua;Anselmo José Tybuchewsky;Contorno;Ponta Grossa;PR
84061000;Rua;Nicolau Kluppel Neto;Contorno;Ponta Grossa;PR
84062695;Rua;Domingos de Jesus Cassiano;Chapada;Ponta Grossa;PR
84063200;Rua;O Brasil Para Cristo;Chapada;Ponta Grossa;PR
84063260;Rua;Santo Emílio;Chapada;Ponta Grossa;PR
84063395;Rua;Paulo Cesar de Sena Carvalho;Chapada;Ponta Grossa;PR
84064250;Rua;Antonina Szathowski;Chapada;Ponta Grossa;PR
84064268;Rua;Daniel Schmidt;Chapada;Ponta Grossa;PR
84065190;Rua;da Secretária;Periquitos;Ponta Grossa;PR
84174450;Rua;Professora Maria Helvina C. de Mello;Invernada do Matadouro;Castro;PR
84240970;;Avenida Cinco de Março 296;Centro;Piraí do Sul;PR
84263410;Rua;Seis;Vila Santa Rita;Telêmaco Borba;PR
84264040;Rua;Hawita;Jardim Bonavila;Telêmaco Borba;PR
84264753;Rua;Rio Mar da Galiléia;Moradias Rio Alegre;Telêmaco Borba;PR
84266570;Rua;Avelino de Paula;Jardim Monte Carlo;Telêmaco Borba;PR
84271555;Rua;B;Parque Limeira Área III;Telêmaco Borba;PR
84620970;;Avenida Manoel Ribas 82;Centro;Cruz Machado;PR
85012060;Rua;Generoso de Paula Bastos;Trianon;Guarapuava;PR
85015510;Rua;Jaú;Batel;Guarapuava;PR
85023390;Rua;das Sálvias;Boqueirão;Guarapuava;PR
85025280;Rua;Paulo Mendes Campos;Vila Bela;Guarapuava;PR
85030530;Rua;Petrarca;Jardim das Américas;Guarapuava;PR
85045590;Rua;Nelson Rocha Marcondes;Industrial;Guarapuava;PR
85065410;Rua;Papa João Paulo I;Morro Alto;Guarapuava;PR
85301030;Rua;Barão do Rio Branco;Centro;Laranjeiras do Sul;PR
85304704;Rua;França;Getúlio Vargas;Laranjeiras do Sul;PR
85406970;;Rodovia BR-277 s/n Km 499;Centro;Bela Vista (Guaraniaçu);PR
85501065;Avenida;Tupi;Centro;Pato Branco;PR
85503246;Rua;Jair Tonial;Fraron;Pato Branco;PR
85504038;Rua;Aimoré;Brasília;Pato Branco;PR
85504738;Rua;Angelo Merlo;São Luiz;Pato Branco;PR
85509262;Rodovia;BR-158;Dal' Ross;Pato Branco;PR
85509567;Rua;Tereza Catusso;São João;Pato Branco;PR
85604340;Rua;Juriti;Padre Ulrico;Francisco Beltrão;PR
85605190;Rua;João C. de Arruda;Miniguaçu;Francisco Beltrão;PR
85606170;Rua;Verônica Opolski;Pinheirinho;Francisco Beltrão;PR
85765970;;Rua Principal s/n;Centro;São Luiz (Capanema);PR
85801020;Rua;São Paulo;Centro;Cascavel;PR
85802050;Rua;Barão do Cerro Azul;Ciro Nardi;Cascavel;PR
85804670;Rua;Alduíno Machado;Santos Dumont;Cascavel;PR
85805970;;Rua Carlos Gomes 3331;Maria Luiza;Cascavel;PR
85806010;Rua;Kamacas;Santa Cruz;Cascavel;PR
85806540;Rua;Rubi;Esmeralda;Cascavel;PR
85814370;Rua;Joanes Kepler;Interlagos;Cascavel;PR
85814502;Rua;Simão Pol;Floresta;Cascavel;PR
85815560;Rua;Laranja;Brasília;Cascavel;PR
85816070;Rua;La Salle;São Cristóvão;Cascavel;PR
85817040;Rua;Pontal do Sul;Periolo;Cascavel;PR
85817370;Travessa;Nicarágua;Periolo;Cascavel;PR
85817550;Rua;Serra Grande;Cataratas;Cascavel;PR
85819190;Rua;Engenharia;Universitário;Cascavel;PR
85837000;;Carajá (Jesuítas);-;Carajá (Jesuítas);PR
85851320;Rua;Tiradentes;Centro;Foz do Iguaçu;PR
85857340;Rua;Rio Madeira;Loteamento Campos do Iguaçu;Foz do Iguaçu;PR
85857700;Rua;Jaguaribe;Cohapar II;Foz do Iguaçu;PR
85860310;Avenida;Brodosqui;Vila Residencial A;Foz do Iguaçu;PR
85862447;Rua;Adão Rolon;Jardim Bandeirantes;Foz do Iguaçu;PR
85862585;Rua;Geraldo Triedel;Conjunto Residencial Sol de Maio;Foz do Iguaçu;PR
85865970;;Avenida Juscelino Kubitschek 3765;Vila Portes;Foz do Iguaçu;PR
85867636;Alameda;Milton Ferreira Souza;Porto Belo;Foz do Iguaçu;PR
85870140;Rua;Manaus;Vila C;Foz do Iguaçu;PR
85870605;Rua;Henrique Ghelere;Jardim Evangélico;Foz do Iguaçu;PR
85871004;Rua;Quatá;Loteamento Porto Dourado;Foz do Iguaçu;PR
85890970;;Avenida Dom Geraldo Singaudt 478;Centro;Missal;PR
85904210;Rua;Carlos Barbosa;Vila Industrial;Toledo;PR
